"X","cas_nakupu","produkt","cena","krajina","quartal","kategoria","kluc"
"5974","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5975","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5976","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5977","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5978","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5979","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5980","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5981","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5982","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5983","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5984","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5985","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5986","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5987","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5988","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5989","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5990","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5991","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5992","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5993","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5994","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5995","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5996","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5997","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5998","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5999","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6000","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6001","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6002","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6003","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6004","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6005","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6006","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6007","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6008","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6009","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6010","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6011","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6012","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6013","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6014","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6015","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6016","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6017","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6018","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6019","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6020","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6021","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6022","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6023","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6024","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6025","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6026","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6027","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6028","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6029","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6030","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6031","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6032","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6033","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6034","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"6035","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6036","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6037","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6038","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6039","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6040","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6041","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6042","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6043","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6044","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6045","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6046","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6047","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6048","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6049","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6050","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6051","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6052","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6053","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6054","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6055","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6056","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6057","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6058","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6059","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6060","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6061","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6062","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6063","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6064","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6065","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6066","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6067","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6068","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6069","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6070","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6071","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6072","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6073","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6074","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6075","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6076","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6077","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6078","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6079","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6080","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6081","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6082","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6083","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6084","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6085","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6086","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6087","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6088","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6089","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6090","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6091","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6092","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6093","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6094","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6095","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6096","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6097","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6098","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6099","Maj","Tablet","340.4","CZ","Q2","Elektro","OS"
"6100","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6101","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6102","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6103","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"6104","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6105","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6106","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6107","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6108","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6109","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6110","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6111","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6112","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6113","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6114","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6115","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6116","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6117","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6118","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6119","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6120","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6121","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6122","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6123","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6124","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6125","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6126","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6127","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6128","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6129","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6130","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6131","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6132","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6133","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6134","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6135","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6136","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6137","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6138","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6139","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6140","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6141","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6142","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6143","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6144","Maj","Tablet","340.4","CZ","Q2","Elektro","OS"
"6145","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6146","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6147","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6148","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"6149","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6150","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6151","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6152","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6153","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6154","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6155","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6156","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6157","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6158","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6159","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6160","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6161","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"6162","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6163","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6164","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6165","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6166","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6167","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6168","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6169","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6170","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6171","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6172","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6173","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6174","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6175","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6176","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6177","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6178","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6179","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6180","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6181","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6182","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6183","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6184","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6185","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6186","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6187","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6188","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6189","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6190","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6191","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6192","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6193","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6194","Jun","Laptop","536.5","CZ","Q2","Elektro","OS"
"6195","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6196","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6197","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6198","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6199","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6200","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6201","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6202","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6203","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6204","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6205","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6206","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6207","Jun","Laptop","536.5","CZ","Q2","Elektro","OS"
"6208","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6209","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6210","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6211","Jun","Tablet","340.4","CZ","Q2","Elektro","OS"
"6212","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6213","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6214","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6215","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6216","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6217","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6218","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6219","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6220","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6221","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6222","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6223","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6224","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6225","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6226","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6227","Jun","Laptop","536.5","CZ","Q2","Elektro","OS"
"6228","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6229","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6230","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6231","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6232","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6233","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6234","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6235","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6236","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6237","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6238","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6239","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6240","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6241","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6242","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6243","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6244","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6245","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6246","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6247","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6248","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6249","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6250","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6251","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6252","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6253","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6254","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6255","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6256","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6257","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6258","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6259","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6260","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6261","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6262","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6263","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6264","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6265","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6266","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6267","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6268","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6269","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6270","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6271","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6272","Jun","Laptop","536.5","CZ","Q2","Elektro","OS"
"6273","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6274","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6275","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6276","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6277","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6278","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6279","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6280","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6281","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6282","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6283","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6284","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6285","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6286","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6287","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6288","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6289","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6290","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6291","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6292","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6293","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6294","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6295","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6296","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6297","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6298","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6299","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6300","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6301","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6302","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6303","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6304","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6305","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6306","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6307","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6308","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6309","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6310","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6311","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6312","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6313","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6314","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6315","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6316","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6317","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6318","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6319","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6320","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6321","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6322","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6323","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6324","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6325","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6326","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6327","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6328","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6329","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6330","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6331","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6332","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6333","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6334","Jun","Mobil","233.1","CZ","Q2","Elektro","OS"
"6335","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6336","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6337","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6338","Jun","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"6339","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6340","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6341","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6342","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6343","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6344","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6345","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6346","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6347","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6348","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6349","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6350","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6351","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6352","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6353","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6354","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6355","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6356","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6357","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6358","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6359","Jun","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"6360","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"6361","Jun","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"6362","Jun","Mlieko","2.035","CZ","Q2","Jedlo","OS"
